cycle,object,x,y,z,v,snr,noise
1,1,-0.051139429211616516,0.33092400431632996,0.0,0.0,202,673
1,2,0.1636461764574051,0.29052433371543884,0.03068365901708603,0.0,202,673
1,3,-0.051139429211616516,0.41542935371398926,0.0,0.0,243,667
1,4,-0.03068365901708603,0.5013400912284851,0.0,0.0,225,664
1,5,0.0,0.5857177972793579,-0.01789879985153675,0.0,156,660
1,6,-0.051139429211616516,0.3307659327983856,-0.010227886028587818,0.12233256548643112,203,634
1,7,0.17387406527996063,0.2859880328178406,0.010227886028587818,0.12233256548643112,203,634
1,8,-0.051139429211616516,0.4152325689792633,-0.012784857302904129,0.12233256548643112,243,627
1,9,-0.03068365901708603,0.5011053085327148,-0.015341829508543015,0.12233256548643112,225,624
1,10,0.0,0.5848967432975769,-0.0357975997030735,0.12233256548643112,156,620
1,11,1.2682578563690186,2.173468828201294,0.6341289281845093,0.24466513097286224,165,457
1,12,1.3091694116592407,2.2435808181762695,0.6545847058296204,0.24466513097286224,187,459
1,13,1.350080966949463,2.313692808151245,0.6750404834747314,0.24466513097286224,143,458
1,14,-0.06136731803417206,0.3290218710899353,0.010227886028587818,-0.12233256548643112,202,634
1,15,0.1636461764574051,0.29052433371543884,0.03068365901708603,-0.12233256548643112,202,634
1,16,-0.051139429211616516,0.4152325689792633,0.012784857302904129,-0.12233256548643112,242,628
1,17,-0.03068365901708603,0.5011053085327148,0.015341829508543015,-0.12233256548643112,223,626
1,18,0.0,0.5859912037849426,0.0,-0.12233256548643112,155,621
2,1,-0.051139429211616516,0.33092400431632996,0.0,0.0,201,675
2,2,0.1636461764574051,0.29142314195632935,0.020455772057175636,0.0,201,675
2,3,-0.051139429211616516,0.41542935371398926,0.0,0.0,242,668
2,4,-0.03068365901708603,0.5013400912284851,0.0,0.0,223,666
2,5,0.0,0.5857177972793579,-0.01789879985153675,0.0,156,661
2,6,-0.051139429211616516,0.3307659327983856,-0.010227886028587818,0.12233256548643112,200,637
2,7,0.17387406527996063,0.2859880328178406,0.010227886028587818,0.12233256548643112,200,637
2,8,-0.051139429211616516,0.4152325689792633,-0.012784857302904129,0.12233256548643112,240,630
2,9,-0.03068365901708603,0.5011053085327148,-0.015341829508543015,0.12233256548643112,222,628
2,10,0.0,0.5848967432975769,-0.0357975997030735,0.12233256548643112,154,623
2,11,-0.06136731803417206,0.3290218710899353,0.010227886028587818,-0.12233256548643112,200,637
2,12,0.1636461764574051,0.29052433371543884,0.03068365901708603,-0.12233256548643112,200,637
2,13,-0.051139429211616516,0.4152325689792633,0.012784857302904129,-0.12233256548643112,241,630
2,14,-0.03068365901708603,0.5011053085327148,0.015341829508543015,-0.12233256548643112,222,628
2,15,0.0,0.5859912037849426,0.0,-0.12233256548643112,154,623
3,1,-0.051139429211616516,0.33092400431632996,0.0,0.0,202,673
3,2,0.1636461764574051,0.29142314195632935,0.020455772057175636,0.0,202,673
3,3,-0.051139429211616516,0.41542935371398926,0.0,0.0,243,666
3,4,-0.03068365901708603,0.5013400912284851,0.0,0.0,226,663
3,5,0.0,0.5857177972793579,-0.01789879985153675,0.0,158,659
3,6,-0.051139429211616516,0.3307659327983856,-0.010227886028587818,0.12233256548643112,204,633
3,7,0.17387406527996063,0.2859880328178406,0.010227886028587818,0.12233256548643112,204,633
